Finnish;English;Hungarian
nimetön (viesti, hauta, vihje);anonymous (message, grave, tip);névtelen (üzenet, sír, tipp)
onneton (mies, rakkaus, avioliitto);unhappy (man, love, marriage);boldogtalan (férfi, szerelem, házasság)
puolisotilaallinen (yksikkö, toiminta);paramilitary (unit, activity);félkatonai (egység, tevékenység)
vanhanaikainen (henkilö, periaate, ase);old-fashioned (person, notion, weapon);régi stílusú (személy, elv, fegyver)
liiallinen (varovaisuus, paine, työmäärä);excessive (caution, pressure, workload);túlzott (óvatosság, nyomás, munkaterhelés)
pohjoiskarjalainen (kylä, hotelli, nainen);north Karelian (village, hotel, woman);Észak-Karéliai (falu, szálloda, nő)
aikamoinen (yllätys, tarina, syytös);quite a (surprise, story, allegation);egészen különleges (meglepetés, történet, vád)
julma (hallitsija, kohtelu, rangaistus);cruel (ruler, treatment, punishment);kegyetlen (uralkodó, bánásmód, büntetés)
paljas (selkä, iho, maaperä);bare (back, skin, soil);csupasz (hát, bőr, talaj)
ennätyksellinen (määrä, vuosi, nousu);record (amount, year, increase);rekord (mennyiség, év, növekedés)
englanninkielinen (kirja, maa, käännös);English-speaking (book, country, translation);angol nyelvű (könyv, ország, fordítás)
puolalainen (taiteilija, kylä, tuote);Polish (artist, village, product);lengyel (művész, falu, termék)
märkä (pyyhe, lattia, tukka);wet (towel, floor, hair);nedves (törölköző, padló, haj)
puolueeton (valtio, perusta, tarkastelu);impartial, neutral (nation, base, examination);semleges (állam, alap, vizsgálat)
sosialidemokraattinen (puolue, ryhmä);social democratic (party, group);szociáldemokrata (párt, csoport)
otollinen (ilmapiiri, hetki, ilmasto);favorable, opportune (climate, moment, climate);kedvező, alkalmas (klíma, pillanat, időjárás)
(molemmin) puoleinen (suostumus);mutual (consent);kölcsönös (hozzájárulás)
kaksivuotinen (projekti, kasvi, kurssi);biennial (project, plant, course);kétéves (projekt, növény, kurzus)
omituinen (himo, ongelma, nainen);odd, peculiar (craving, problem, woman);furcsa, különös (vágy, probléma, nő)
hallinnollinen (menettely, asiakirja, alue);administrative (procedure, deed, region);adminisztratív (eljárás, okirat, terület)
(tuotteelle) ominainen (tuoksu, maku);characteristic (smell, taste) (of the product);jellemző (illat, íz) (a termékre)
maksullinen (puhelin, palvelu, silta);pay (phone, service, toll bridge);díjköteles (telefon, szolgáltatás, fizetős híd)
muhkea (lasku, palkkio, ateria);hefty (bill, reward, meal);tömött, nagy (számla, jutalom, étkezés)
psykiatrinen (sairaala, häiriö, arviointi);psychiatric (hospital, disorder, assessment);pszichiátriai (kórház, zavar, értékelés)
keskisuomalainen (lehti, kylä, lääkäri);Central Finland (paper, village, doctor);Közép-Finnországi (újság, falu, orvos)
maineikas (viulisti, diplomaatti, lääkäri);renowned (violinist, diplomat, doctor);neves (hegedűs, diplomata, orvos)
psyykkinen (sairaus, ilmiö, terveys);mental, psychic (illness, phenomenon, health);pszichés (betegség, jelenség, egészség)
väkevä (sikari, alkoholijuoma, tunne);strong (cigar, hard liquor, feeling);erős (szivar, szeszes ital, érzés)
lakisääteinen (tauko, velvollisuus, korko);statutory (break, obligation, interest);törvényes (szünet, kötelezettség, kamat)
nimekäs (laulaja, tiedemies, orkesteri);renowned, famed (singer, scientist, orchestra);híres, elismert (énekes, tudós, zenekar)
sikäläinen (komentaja, hallitus, yhtiö);local (commander, government, company);helyi (parancsnok, kormány, vállalat)
kirjava (perhonen, verho, ryhmä);multicolored, diverse (butterfly, curtain, group);színes, változatos (pillangó, függöny, csoport)
rikollinen (teko, toiminta, tausta);criminal (act, activity, background);bűnöző (tett, tevékenység, háttér)
tyly (ihminen, vastaus, kohtelu);rude (person, reply, treatment);durva (ember, válasz, bánásmód)
älykäs (matemaatikko, valinta);intelligent, smart (mathematician, choice);okos, intelligens (matematikus, választás)
moninkertainen (määrä, hinta, käyttö);several-fold, multiple (amount, price, use);többszörös (mennyiség, ár, felhasználás)
rahallinen (voitto, arvo);financial (gain), monetary (value);pénzügyi (nyereség, érték)
kaksipäiväinen (festivaali, konventti);a two-day (festival, assembly);két napos (fesztivál, gyűlés)
herkullinen (ateria, juoma, tuoksu);delicious (meal, beverage, smell);finom (étel, ital, illat)
traaginen (kuolema, menneisyys, esimerkki);tragic (death, past, example);tragikus (halál, múlt, példa)
(oikean, ikkunan) puolinen (istumapaikka);(right, window) -side (seat);(jobb, ablak) oldali (ülés)
elektroninen (laite, tunniste, musiikki);electronic (device, tag, music);elektronikus (eszköz, azonosító, zene)
(10-) paikkainen (lentokone, sairaala);(10) seat / bed (airplane, hospital);(10) férőhelyes (repülő, kórház)
talouspoliittinen (tavoite, virhe, suunta);economic policy (objective, error, direction);gazdaságpolitikai (cél, hiba, irány)
raikas (ilma, tuoksu, kevätsade);fresh (air, scent, spring rain);friss (levegő, illat, tavaszi eső)
lauantainen (peli, mielenosoitus, kiertue);Saturday's (game, demonstration, tour);szombati (játék, tüntetés, turné)
uhanalainen (laji, rotu, kieli);endangered (species, breed, language);veszélyeztetett (faj, fajta, nyelv)
vaikutusvaltainen (perhe, henkilö, järjestö);influential (family, person, organization);befolyásos (család, személy, szervezet)
unkarilainen (kastike, nimi, tennispelaaja);Hungarian (sauce, name, tennis player);magyar (szósz, név, teniszező)
arktinen (ilmasto, alue, neuvosto);arctic (climate, region, council);arktikus (klíma, terület, tanács)
samainen (potilas, tavoite);selfsame, the same (patient, objective);ugyanaz (beteg, cél)
toiminnallinen (yhteys, yksikkö, seuranta);functional, operational (link, unit, monitoring);funkcionális, működő (kapcsolat, egység, ellenőrzés)
irlantilainen (pubi, tanssi, rikosetsivä);Irish (pub, dance, detective);ír (kocsma, tánc, nyomozó)
turvallisuuspoliittinen (tilanne, päätös);security policy (situation, decision);biztonságpolitikai (helyzet, döntés)
huominen (matka, huippukokous, koe);tomorrow's (journey, summit, exam);holnapi (út, csúcstalálkozó, vizsga)
visuaalinen (tarkastus, muisti, vaikutus);visual (inspection, memory, impact);vizuális (ellenőrzés, memória, hatás)
luontainen (riski, aromi, ristiriita);natural, inherent (risk, aroma, paradox);veleszületett (kockázat, aroma, paradoxon)
pienimuotoinen (juhla, korruptio, kalastus);small-scale (party, corruption, fishing);kis méretű (ünnep, korrupció, halászat)
kunnianhimoinen (poliitikko, suunnitelma);ambitious (politician, plan);ambiciózus (politikus, terv)
maanantainen (tapahtuma, tapaturma);Monday's (event, accident);hétfői (esemény, baleset)
sula (voi, metalli, tali);molten (butter, metal, tallow);olvasztott (vaj, fém, faggyú)
kiistaton (tosiasia, suosikki, johtaja);undisputed (favorite), undeniable (fact, leader);vitathatatlan (tény, kedvenc, vezető)
oivallinen (esimerkki, tavoite, valinta);capital, fine (example, objective, choice);kiváló (példa, cél, választás)
osallinen (rikokseen, murhaan);complicit (in a crime, in a murder);bűnrészes (bűntényben, gyilkosságban)
Pohjois-(Korea, Suomi, Eurooppa);North (Korea, Finland, Europe);Északi (Korea, Finnország, Európa)
kiireellinen (viesti, evakuointi, tarve);urgent (message, evacuation, need);sürgős (üzenet, evakuálás, szükség)
löysä (solmu, ruuvi, yhteys);loose (knot, screw, connection);laza (csomó, csavar, kapcsolat)
(3-) metrinen (kangas, krokotiili, matto);(3) meter (fabric, crocodile, carpet);(3) méteres (szövet, krokodil, szőnyeg)
ensikertalainen (tuottaja);first-time (producer), first offender (= a noun);első alkalommal (termelő), első elkövető
kostea (pyyhe, kellari, multa);moist, damp (towel, basements, soil);nedves (törölköző, pince, talaj)
tiistainen (lausunto, peli, maanjäristys);Tuesday's (statement, game, earthquake);keddi (nyilatkozat, játék, földrengés)
aineellinen (hyödyke, omaisuus, resurssi);material (asset, possession, resource);anyagi (áru, vagyon, erőforrás)
ammattimainen (muusikko, käännös);professional (musician, translation);professzionális (zenész, fordítás)
toiveikas (hakija, ilme, ilmapiiri);hopeful (applicant, expression, atmosphere);reményteljes (jelentkező, arckifejezés, légkör)
torstainen (tapaaminen, haastattelu);Thursday's (meeting, interview);csütörtöki (találkozó, interjú)
tämänkertainen (vieras, ehdotus);(the guest, proposal) this time around;ez alkalommal (vendég, javaslat)
asianmukainen (käyttö, laatu, tarkoitus);proper, correct (use, quality, purpose);megfelelő (használat, minőség, cél)
suullinen (koe, kielitaito, historia);oral (test, language skills, history);szóbeli (vizsga, nyelvtudás, történelem)
kreikkalainen (salaatti, kylä, ravintola);Greek (salad, village, restaurant);görög (saláta, falu, étterem)
vihainen (poika, koira, katse);angry (boy, dog, scowl);dühös (fiú, kutya, pillantás)
merkillinen (kirja, henkilö, yhteensattuma);extraordinary (book, person, coincidence);furcsa (könyv, személy, egybeesés)
perimmäinen (syy, tarkoitus, kysymys);root (cause), ultimate (purpose, issue);alapvető (ok, cél, kérdés)
syvällinen (vaikutus, merkitys, pohdinta);profound (impact, significance, reflection);mélyreható (hatás, jelentőség, elmélkedés)
kuusivuotias (poika, tyttö, kissa);six-year-old (boy, girl, cat);hatéves (fiú, lány, macska)
karjalainen (piirakka, hiihtäjä, maakunta);Karelian (pie, skier, province);kareliai (pite, síelő, tartomány)
puinen (lelu, laatikko, aita);wooden (toy, box, fence);fából készült (játék, doboz, kerítés)
huonokuntoinen (mies, auto, talo);shabby, unfit (man, car, house);rossz állapotú (férfi, autó, ház)
menestyksekäs (liikemies, hanke, ohjelma);successful (businessman, project, programme);sikeres (üzletember, projekt, program)
työläs (matka, menettely);laborious, arduous (journey, procedure);fáradságos (utazás, eljárás)
lyhytaikainen (luotto, viisumi, velka);brief, short-term (credit, visa, debt);rövid távú (hitel, vízum, adósság)
teknillinen (yliopisto, insinööri, tiedekunta);technical (university, engineer, faculty);műszaki (egyetem, mérnök, kar)
perjantainen (tapaaminen, peli, kisa);Friday's (meeting, game, competition);pénteki (találkozó, játék, verseny)
miehinen (mies), 87-miehinen miehistö;manly (man), 87-man crew;férfias (férfi), 87-fős legénység
optimistinen (henkilö, arvio, asenne);optimistic (person, assessment, attitude);optimista (személy, értékelés, hozzáállás)
kelpo (kansalainen, väki, tippi);proper, decent (citizen, folk, tip);jó (polgár, nép, borravaló)
veroton (hinta, myynti, kulutus);tax-free, duty-free (price, sales, consumption);adómentes (ár, eladás, fogyasztás)
muinainen (kaupunki, maailma, Egypti);ancient (city, world, Egypt);ősi (város, világ, Egyiptom)
(väsyneen, iloisen) oloinen (äiti, lapsi);seemingly (tired, happy) (mother, child);látszólag (fáradt, boldog) (anya, gyermek)
viaton (lapsi, kysymys, olento);innocent (child, question, creature);ártatlan (gyermek, kérdés, lény)
teoreettinen (filosofia, fysiikka, opetus);theoretical (philosophy, physics, education);elméleti (filozófia, fizika, oktatás)
SAK:lainen (pamfletti, työpaikka, näkemys);SAK-union's (pamphlet, workplace, opinion);SAK-szakszervezeti (füzet, munkahely, vélemény)
suppea (tulkinta, kuvaus);narrow, concise (interpretation, description);szűk, tömör (értelmezés, leírás)
samankaltainen (kokemus, ilmaisu);similar (experience, expression);hasonló (élmény, kifejezés)
karkea (suola, arvio, hiekkapaperi);coarse, rough (salt, estimate, sandpaper);durva (só, becslés, csiszolópapír)
tiheä (pensaikko, turkki, verkosto);dense (thicket, fur, network);sűrű (cserje, bunda, hálózat)
liittokohtainen (työehtosopimus);union-specific (collective agreement);szakszervezeti (kollektív szerződés)
varakas (liikemies, pariskunta, maa);wealthy (businessman, couple, country);tehetős (üzletember, pár, ország)
kiitollinen (ihminen, potilas, ystävä);grateful (person, patient, friend);hálás (személy, beteg, barát)
pirteä (lapsi, vanhus, olo);perky, alert, upbeat (child, old person, feeling);vidám (gyermek, idős, közérzet)
tappiollinen (vuosi, tilanne, tilikausi);unprofitable (year, situation, accounting period);veszteséges (év, helyzet, üzleti év)
(40-) jäseninen (kuoro, neuvosto, bändi);(40-) member (choir, council, band);(40-) tagú (kórus, tanács, zenekar)
oikeistolainen (puolue, järjestö, voitto);right-wing (party, organization, victory);jobboldali (párt, szervezet, győzelem)
keinotekoinen (painovoima, kieli, hunaja);artificial (gravity, language, honey);mesterséges (gravitáció, nyelv, méz)
silkka (valhe, kuvittelu, ahneus);sheer (lie, imagination, gluttony);tiszta (hazugság, képzelet, mohóság)
oikeudellinen (käsite, asema, apu);legal, judicial (concept, status, assistance);jogi (fogalom, státusz, segítség)
porvarillinen (draama, demokratia, maku);bourgeois (drama, democracy, taste);polgári (dráma, demokrácia, ízlés)
syrjäinen (kylä, sijainti, hotelli);secluded (village, location, hotel);eldugott (falu, hely, szálloda)
keskiaikainen (maalaus, katedraali);medieval (painting, cathedral);középkori (festmény, katedrális)
päätoiminen (opettaja, jäsen, virka);full-time (teacher, member, post);teljes munkaidős (tanár, tag, poszt)
järeä (isku, tykki, ase);sturdy, massive (blow, cannon, weapon);masszív (ütés, ágyú, fegyver)
tämmöinen (juoppo, homma, ongelma);this kind of (drunk, job, problem);ilyen fajta (részeg, munka, probléma)
rauhanomainen (ratkaisu, vallankumous);peaceful (solution, revolution);békeszerű (megoldás, forradalom)
psykologinen (tutkimus, neuvonta);psychological (study, counseling);pszichológiai (tanulmány, tanácsadás)
kolmivuotinen (sopimus, tutkimus, sota);three-year (agreement, research, war);hároméves (megállapodás, kutatás, háború)
näkymätön (lapsi, muste, käsi);invisible (child, ink, hand);láthatatlan (gyermek, tinta, kéz)
ihanteellinen (paikka, ratkaisu, lämpötila);ideal (place, solution, temperature);ideális (hely, megoldás, hőmérséklet)
fiksu (tyttö, lemmikki, päätös);smart (girl, pet, decision);okos (lány, háziállat, döntés)
utelias (lapsi, naapuri, toimittaja);curious (child, neighbor, journalist);kíváncsi (gyermek, szomszéd, újságíró)
luottavainen (tytär, katse, suhde);trusting (daughter, look, relationship);bízó (lány, tekintet, kapcsolat)
diplomaattinen (suojelu, koskemattomuus);diplomatic (protection, immunity);diplomáciai (védelmezés, mentesség)
enin (osa), enimmät (äänet);for the most (part), majority (of the votes);legnagyobb (részben), többség (a szavazatoknak)
laiha (lapsi, malli, velli);skinny, lean (child, model, gruel);vékony (gyermek, modell, kása)
toivoton (tapaus, tilanne, romantikko);hopeless (case, situation, romantic);reménytelen (eset, helyzet, romantikus)
kuopiolainen (kitaristi, murre, museo);(guitarist, dialect, museum) from Kuopio;kuopiói (gitáros, dialektus, múzeum)
pitkäjänteinen (strategia, suunnitelma);long-term (strategy, plan);hosszú távú (stratégia, terv)
sinivalkoinen (lippu, hame, vene);blue and white (flag, skirt, boat);kék-fehér (zászló, szoknya, hajó)
keskiviikkoinen (ilta, kisa, tapaaminen);Wednesday's (evening, competition, meeting);szerdai (este, verseny, találkozó)
brasilialainen (tuottaja, turisti, vahaus);Brazilian (producer, tourist, waxing);braziliai (termelő, turista, gyantázás)
mekaaninen (siirto, jousitus, käsittely);mechanical (transfer, suspension, treatment);mechanikus (átvitel, felfüggesztés, kezelés)
kolminkertainen (määrä, toisto, integraali);threefold (amount, repetition, integral);háromszoros (mennyiség, ismétlés, integrál)
aggressiivinen (poika, koira, vastaus);aggressive (boy, dog, answer);agresszív (fiú, kutya, válasz)
vastakkainen (ongelma, näkemys);opposite (problem, point of view);ellenkező (probléma, nézőpont)
kurja (päivä, sää, elämä);wretched, miserable (day, weather, life);nyomorult (nap, időjárás, élet)
järjetön (otaksuma, ehdotus);absurd, senseless (supposition, proposal);értelmetlen (feltevés, javaslat)
väljä (T-paita, rakenne, tulkinta);loose, broad (T-shirt, structure, interpretation);bő (póló, szerkezet, értelmezés)
elinikäinen (oppiminen, ystävyys, vamma);lifelong (learning, friendship, injury);élethosszig tartó (tanulás, barátság, sérülés)
kokonaisvaltainen (strategia, kompromissi);overall, general (strategy, compromise);átfogó (stratégia, kompromisszum)
(mies on) kuulu (voimistaan, taidoistaan);(the man is) famous (for his strength, skills);(a férfi) híres (erejéről, képességeiről)
rajallinen (valikoima, voimavara, määrä);limited, finite (selection, resource, amount);korlátozott (választék, erőforrás, mennyiség)
tasavertainen (kohtelu, kumppani);equal (treatment, partner);egyenlő (kezelés, társ)
keskeneräinen (käännös, työ);unfinished, in progress (translation, work);félkész, folyamatban lévő (fordítás, munka)
ankea (ilmapiiri, kuva, tilanne);gloomy, bleak (atmosphere, picture, situation);komor, sivetséges (légkör, kép, helyzet)
alakohtainen (sopimus, toimenpide);sectoral (agreement, measure);ágazati (megállapodás, intézkedés)
myrkyllinen (kaasu, aine, sieni);toxic, poisonous (gas, substance, mushroom);mérgező (gáz, anyag, gomba)
omaperäinen (ajattelija, näkökulma);distinctive, original (thinker, perspective);egyedi, eredeti (gondolkodó, szemlélet)
äkillinen (muutos, kasvu, mielijohde);sudden (change, increase, impulse);hirtelen (változás, növekedés, impulzus)
sosialistinen (liike, puolue, maa);socialist (movement, party, country);szocialista (mozgalom, párt, ország)
sympaattinen (tyyppi, hermosto);sympathetic (guy, nervous system);szimpatikus (fiú, idegrendszer)
automaattinen (kamera, ohjaus, vahvistus);automatic (camera, control, confirmation);automatikus (kamera, vezérlés, megerősítés)
täkäläinen (sanomalehti, poliisi);from here, local (newspaper, police officer);helyi, innen való (újság, rendőr)
epätodennäköinen (uhri, ystävyys, vaikutus);unlikely (victim, friendship, effect);valószínűtlen (áldozat, barátság, hatás)
yksipuolinen (rakkaus, päätös, käsitys);unilateral, one-sided (love, decision, notion);egyoldalú (szerelem, döntés, elképzelés)
levoton (oppilas, uni, tulivuori);restless (pupil, sleep, volcano);nyugtalan (tanuló, alvás, vulkán)
talvinen (maisema, ilmasto, päivä);winter, wintery (landscape, climate, day);téli (táj, klíma, nap)
aiheellinen (ehdotus, toimenpide);justified, appropriate (proposal, measure);indokolt, megfelelő (javaslat, intézkedés)
verovapaa (kauppa, myynti, tuotto);exempt from taxation (shop, sales, revenue);adómentes (üzlet, eladás, bevétel)
leppoisa (luonne, ajelu, keskustelu);easygoing, mellow (nature, drive, conversation);kényelmes, nyugodt (természet, autózás, beszélgetés)
taannoinen (vierailu, käytös, kuivuus);recent (visit, behavior, drought);nemrég történt (látogatás, viselkedés, aszály)
valkea (lumi, paita);white (snow, shirt);fehér (hó, ing)
globaali (kielto, strategia, tuotanto);global (prohibition, strategy, production);globális (tilalom, stratégia, termelés)
sankka (metsä, lumipyry, pimeys);thick, dense (forest, snowstorm, darkness);sűrű (erdő, hóvihar, sötétség)
viihtyisä (koti, paikka, ympäristö);homely, cozy (home, place, environment);kényelmes, hangulatos (otthon, hely, környezet)
onnekas (mies, arvaus, vastaanottaja);lucky (man, guess, recipient);szerencsés (férfi, találgatás, címzett)
epätoivoinen (ihminen, teko, yritys);desperate (person, act, attempt);kétségbeesett (ember, tett, próbálkozás)
käyttökelpoinen (ratkaisu, materiaali, tieto);workable, usable (solution, material, data);használható (megoldás, anyag, adat)
afrikkalainen (pääsky, sikarutto, kulttuuri);African (swallow, swine fever, culture);afrikai (fecske, sertéspestis, kultúra)
kirkollinen (asu, kalenteri, moodi);ecclesiastical (attire, calendar, mode);egyházias (ruha, naptár, mód)
konservatiivinen (poliitikko, mielipide);conservative (politician, opinion);konzervatív (politikus, vélemény)
yksiselitteinen (viesti, selvennys);unambiguous (message, clarification);egyértelmű (üzenet, tisztázás)
monikansallinen (valtio, yhtiö, luonne);multinational (state, enterprise, nature);többnemzetiségű (állam, vállalat, természet)
sateinen (päivä, syksy, katu);rainy (day, autumn, street);esős (nap, ősz, utca)
tyyni (meri, ilma, vesi);calm, still (sea, weather, water);nyugodt, csendes (tenger, idő, víz)
armoton (bisnesmies, tuomari, kohtalo);ruthless (businessman, judge, fate);kegyetlen (üzletember, bíró, sors)
elintärkeä (kysymys, elin, osa);vital, essential (question, organ, part);életbevágó (kérdés, szerv, rész)
maallinen (elämä, historia, järjestö);secular, worldly (life, history, organization);világi (élet, történelem, szervezet)
muodollinen (prosessi, tutkinta, kutsu);formal (process, investigation, invitation);formális (folyamat, vizsgálat, meghívó)
jalo (luonne, ihminen, tarkoitus);noble (nature, person, purpose);nemes (természet, ember, cél)
harkinnanvarainen (avustus, toimenpide);discretionary (grant, measure);döntésen alapuló (támogatás, intézkedés)
savolainen (huumori, nimi, sanomalehti);Savonian (humor, name, newspaper);szavói (humor, név, újság)
hienoinen (ero, tuuli, epäily);slight (difference, wind, suspicion);enyhe, kismértékű (különbség, szél, gyanú)
pienehkö (kaupunki, järvi, ongelma);smallish (city, lake, problem);kis méretű (város, tó, probléma)
potentiaalinen (vaikutus, kasvu, yleisö);potential (impact, growth, audience);potenciális (hatás, növekedés, közönség)
porilainen (toimittaja, kaupunginosa);journalist, neighborhood (of / from Pori);pori-i (újságíró, városrész)
toissa (kesänä, vuonna, päivänä);last (summer, year), the day before yesterday;előző (nyáron, évben, napon)
jäykkä (ideologia, rakenne, vaihteisto);stiff, rigid (ideology, structure, gearbox);merev, szilárd (ideológia, szerkezet, váltó)
rasistinen (isä, mielipide, väkivalta);racist (father, opinion, violence);rasszista (apa, vélemény, erőszak)
ripeä (kehitys, kasvu, vauhti);rapid (development, growth, pace);gyors, gyors ütemű (fejlődés, növekedés, tempó)
asianomainen (henkilö, komitea, ala);(the person, committee, sector) concerned;érintett (személy, bizottság, terület)
maanalainen (liikenne, kaupunki, kaapeli);underground (transport, city, cable);földalatti (közlekedés, város, kábel)
mieto (ruoka, maku, sinappi);mild, bland (food, taste, mustard);enyhe, ízetlen (étel, íz, mustár)
vammainen (henkilö, lapsi, työntekijä);disabled (person, child, worker);fogyatékos (személy, gyerek, dolgozó)
osittainen (luovutus, dislokaatio, käännös);partial (disposal, dislocation, translation);részleges (átadás, elmozdulás, fordítás)
ruskea (tukka, takki, kastike);brown (hair, coat, sauce);barna (haj, kabát, szósz)
osa-aikainen (työ, työntekijä, lapsenvahti);part-time (work, worker, nanny);részmunkaidős (munka, dolgozó, bébiszitter)
altis (virheille, muutoksille);prone to, susceptible to (mistakes, changes);hajlamos, fogékony (hibákra, változásokra)
kookas (patsas, mies, paketti);big, sizable (statue, man, package);nagy, tekintélyes (szobor, férfi, csomag)
graafinen (kuvitus, laskin, suunnittelu);graphic (illustration, calculator, design);grafikus (illusztráció, számológép, tervezés)
periaatteellinen (mies, kysymys, vastalause);(man, question, objection) of principle;elvileg (férfi, kérdés, kifogás)
hyväkuntoinen (juoksija, auto, tie);in good shape / condition (runner, car, road);jó állapotú (futó, autó, út)
määrätietoinen (ihminen, strategia, askel);determined, decisive (person, strategy, step);elszánt, határozott (ember, stratégia, lépés)
sopimaton (ehdotus, käytös, sisältö);inappropriate (suggestion, behavior, content);nem megfelelő (javaslat, viselkedés, tartalom)
mustavalkoinen (kuva, mekko, kissa);black and white (picture, dress, cat);fekete-fehér (kép, ruha, macska)
keväinen (aamu, tuoksu, puutarha);spring (morning, scent, garden);tavaszi (reggel, illat, kert)
antoisa (keskustelu, ura, matka);rewarding, fruitful (discussion, career, trip);kifizetődő, gyümölcsöző (beszélgetés, karrier, utazás)
ennenkokematon (uhka, katastrofi, ilmiö);unprecedented (threat, disaster, phenomenon);példátlan (fenyegetés, katasztrófa, jelenség)
tietynlainen (yksimielisyys, käyttäytyminen);a certain kind of (consensus, behavior);egy bizonyos fajta (konszenzus, viselkedés)
mystinen (nainen, vieras, voima);mystical, mysterious (woman, guest, power);misztikus, titokzatos (nő, vendég, erő)
hillitty (käytös, ääni, väri);low-key, discreet (behavior, voice, color);mérsékelt, visszafogott (viselkedés, hang, szín)
(100-) sivuinen (kirja, käsikirjoitus);(100) page (book, manuscript);(100) oldalas (könyv, kézirat)
kiintoisa (uutinen, kirja, suunnitelma);interesting, intriguing (news, book, plan);érdekes, figyelemre méltó (hír, könyv, terv)
(hänelle, monelle) mieleinen (lahja, päätös);(to him, to many) pleasing (gift, decision);kedvére való (ajándék, döntés)
riittämätön (rahoitus, palkka, ilmanvaihto);insufficient (funding, wages, ventilation);elégtelen (finanszírozás, fizetés, szellőzés)
parlamentaarinen (järjestelmä, kokous);parliamentary (system, assembly);parlamenti (rendszer, gyűlés)
kelvollinen (menetelmä, osoite, ratkaisu);suitable, valid (method, address, solution);alkalmas, érvényes (módszer, cím, megoldás)
koditon (lapsi, kulkuri, alkoholisti);homeless (child, hobo, alcoholic);hajléktalan (gyerek, kóbor, alkoholista)
urheilullinen (nuorukainen, mies, vartalo);sporty (youngster, man, body);sportos (fiatalember, férfi, test)
itsestäänselvä (ratkaisu, valinta, päätelmä);obvious (solution, choice, conclusion);nyilvánvaló (megoldás, választás, következtetés)
valtaisa (ongelma, omaisuus, määrä);huge, major (problem, property, amount);óriási (probléma, vagyon, mennyiség)
nöyrä (ihminen, pyyntö, rukous);humble (person, request, prayer);alázatos (ember, kérés, ima)
salaperäinen (voima, soittaja, kohtalo);mysterious (power, caller, destiny);titokzatos (erő, hívó, sors)
hassu (ajatus, tunne, juttu);funny, strange (thought, feeling, thing);vicces, furcsa (gondolat, érzés, dolog)
kouluikäinen (tyttö, poika, lapsi);school age (girl, boy, child);iskoláskorú (lány, fiú, gyermek)
tiuha (kampa, metsä, tahti);fine-tooth (comb), dense (forest), fast (pace);sűrű (fésű), sűrű (erdő), gyors (tempó)
kätevä (aviomies, työkalu, järjestely);handy, convenient (husband, tool, arrangement);ügyes, kényelmes (férj, eszköz, elrendezés)
ratkaiseva (merkitys, kysymys, tekijä);pivotal, crucial (importance, issue, factor);döntő, kulcsfontosságú (jelentőség, kérdés, tényező)
suunnaton (velka, tarve, pulma);enormous (debt, need, problem);hatalmas (adósság, szükség, probléma)
mitätön (vaikutus, sopimus, tuomio);negligible (impact), void (contract, judgement);jelentéktelen (hatás), érvénytelen (szerződés, ítélet)
uljas (ratsu, ritari, yritys);gallant, noble, valiant (steed, knight, try);bátor, nemes, merész (ló, lovag, kísérlet)
isänmaallinen (liike, rintama, nainen);patriotic (movement, front, woman);hazafias (mozgalom, front, nő)
tämänkaltainen (järjestelmä, tuote, hanke);this type of (system, product, project);ilyen típusú (rendszer, termék, projekt)
espoolainen (nainen, puisto, ravintola);(woman, park, restaurant) from Espoo;espooi (nő, park, étterem)
avara (huone, rakennus, tie);spacious (room, building, road);tágas (szoba, épület, út)
epätavallinen (tapaus, pyyntö, poika);unusual, unconventional (case, request, boy);szokatlan, különös (eset, kérés, fiú)
muodikas (asu, sisustus, tyyli);fashionable (outfit, decor, style);divatos (ruha, dekoráció, stílus)
maukas (kakku, ateria, aamiainen);tasty, flavorful (cake, meal, breakfast);finom, ízletes (torta, étel, reggeli)
totinen (katse, ilme, mies);serious, grave (look, expression, man);komoly, súlyos (tekintet, arckifejezés, férfi)
ylikansallinen (lainsäädäntö, arkisto);supranational (legislation, repository);nemzetek feletti (törvényhozás, archívum)
jäljellä oleva (aika, kesto, määrä);remaining (time, duration, amount);maradék (idő, időtartam, mennyiség)
tarkoituksenmukainen (väline, säädös);appropriate (instrument, legislative act);célhoz illő, megfelelő (eszköz, jogszabály)
akuutti (glaukooma, altistuminen, toksisuus);acute (glaucoma, exposure, toxicity);akutális (glaukóma, expozíció, toxicitás)
(20-) lukuinen (tuoli), (8-) lukuinen (koodi);(1920) decade (chair), (8) number (code);(20-as) számú (szék), (8-as) számú (kód)
samantyyppinen (ongelma, tilanne, tuote);(a problem, situation, product) of the same type;azonos típusú (probléma, helyzet, termék)
(Michelin-) tasoinen (ruoka, ravintola);(Michelin) level of (food, restaurant);(Michelin-) szintű (étel, étterem)
typerä (vitsi, sääntö, viisastelija);silly, stupid (joke, rule, wiseacre);butus (vicc, szabály, okoskodó)
viisivuotias (tyttö, poika, koira);five years old (girl, boy, dog);öt éves (lány, fiú, kutya)
työikäinen (nainen, mies, työnhakija);working age (woman, man, job seeker);munkaképes korú (nő, férfi, álláskereső)
kamala (ilma, onnettomuus, kokemus);horrible (weather, accident, experience);szörnyű (időjárás, baleset, élmény)
nälkäinen (vauva, katulapsi, leijona);hungry (baby, street child, lion);éhes (baba, utcagyerek, oroszlán)
